index,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,WeekdaySale,MonthSale,AgeBuilding,Weekend
2872,Glenroy,5,h,850000.0,PI,Barry,2017-03-04,13.0,3046,5,3,1,487.0,126.0,Moreland,-37.7088,144.92600000000004,Northern Metropolitan,8870,"-37.7088, 144.926",St,5,3,47,1
2873,Glenroy,4,h,550000.0,VB,other,2017-03-04,13.0,3046,4,2,1,683.0,138.0,Moreland,-37.6964,144.9314,Northern Metropolitan,8870,"-37.6964, 144.9314",St,5,3,0,1
2874,Glenroy,3,h,822000.0,S,Stockdale,2017-03-04,13.0,3046,3,1,4,700.0,105.0,Moreland,-37.6988,144.9438,Northern Metropolitan,8870,"-37.6988, 144.9438",St,5,3,67,1
2875,Glenroy,3,h,980000.0,SP,Brad,2017-03-04,13.0,3046,3,2,3,1029.0,136.0,Moreland,-37.7115,144.9147,Northern Metropolitan,8870,"-37.7115, 144.9147",St,5,3,67,1
2876,Glenroy,3,h,670000.0,S,Stockdale,2016-08-06,13.0,3046,3,1,1,652.0,126.0,Moreland,-37.7062,144.9261,Northern Metropolitan,8870,"-37.7062, 144.9261",Rd,5,8,46,1
2877,Glenroy,2,u,430000.0,PI,other,2016-08-06,13.0,3046,2,1,1,164.0,100.0,Moreland,-37.7072,144.9252,Northern Metropolitan,8870,"-37.7072, 144.9252",St,5,8,6,1
2878,Glenroy,2,h,852500.0,S,Barry,2016-08-06,13.0,3046,2,1,2,832.0,126.0,Moreland,-37.7126,144.9122,Northern Metropolitan,8870,"-37.7126, 144.9122",St,5,8,46,1
2879,Glenroy,4,h,1025000.0,S,Burnham,2016-08-06,13.0,3046,4,2,4,1011.0,126.0,Moreland,-37.712,144.9127,Northern Metropolitan,8870,"-37.712, 144.9127",St,5,8,46,1
2880,Glenroy,2,h,540000.0,VB,Nelson,2016-05-07,13.0,3046,2,1,1,164.0,114.0,Moreland,-37.7082,144.9178,Northern Metropolitan,8870,"-37.7082, 144.9178",St,5,5,6,1
2881,Glenroy,2,h,530000.0,SP,Barry,2016-11-07,13.0,3046,2,1,2,643.0,126.0,Moreland,-37.6978,144.9276,Northern Metropolitan,8870,"-37.6978, 144.9276",St,0,11,46,0
2882,Glenroy,3,h,721000.0,S,YPA,2016-10-08,13.0,3046,3,1,2,674.0,126.0,Moreland,-37.7102,144.9362,Northern Metropolitan,8870,"-37.7102, 144.9362",St,5,10,40,1
2883,Glenroy,3,h,737000.0,S,Stockdale,2016-10-08,13.0,3046,3,1,4,640.0,97.0,Moreland,-37.6986,144.9243,Northern Metropolitan,8870,"-37.6986, 144.9243",Ct,5,10,66,1
2884,Glenroy,3,h,575500.0,S,hockingstuart,2016-10-08,13.0,3046,3,1,1,701.0,126.0,Moreland,-37.6953,144.9397,Northern Metropolitan,8870,"-37.6953, 144.9397",St,5,10,46,1
2885,Glenroy,3,h,600000.0,S,Barry,2016-10-08,13.0,3046,3,1,2,702.0,126.0,Moreland,-37.6999,144.9387,Northern Metropolitan,8870,"-37.6999, 144.9387",St,5,10,46,1
2886,Glenroy,3,h,460000.0,SP,Raine,2016-10-08,13.0,3046,3,2,2,224.0,3.0,Moreland,-37.702,144.9507,Northern Metropolitan,8870,"-37.702, 144.9507",St,5,10,66,1
2887,Glenroy,3,t,370000.0,PI,other,2016-10-08,13.0,3046,3,2,1,259.0,126.0,Moreland,-37.6977,144.9149,Northern Metropolitan,8870,"-37.6977, 144.9149",Rd,5,10,13,1
2888,Glenroy,3,h,691000.0,S,Stockdale,2016-09-10,13.0,3046,3,1,2,753.0,126.0,Moreland,-37.7065,144.9374,Northern Metropolitan,8870,"-37.7065, 144.9374",St,5,9,46,1
2889,Glenroy,3,h,500000.0,S,Nelson,2016-09-10,13.0,3046,3,1,1,589.0,126.0,Moreland,-37.6993,144.9393,Northern Metropolitan,8870,"-37.6993, 144.9393",St,5,9,46,1
2890,Glenroy,3,t,545000.0,S,Barry,2016-09-10,13.0,3046,3,2,1,136.0,130.0,Moreland,-37.7112,144.9142,Northern Metropolitan,8870,"-37.7112, 144.9142",St,5,9,2,1
2891,Glenroy,3,h,670000.0,PI,Brad,2016-12-10,13.0,3046,3,1,4,734.0,140.0,Moreland,-37.7007,144.9378,Northern Metropolitan,8870,"-37.7007, 144.9378",St,5,12,56,1
2892,Glenroy,3,h,572000.0,S,other,2016-12-10,13.0,3046,3,1,2,627.0,126.0,Moreland,-37.6974,144.9326,Northern Metropolitan,8870,"-37.6974, 144.9326",St,5,12,46,1
2893,Glenroy,4,h,702000.0,S,Eview,2016-12-10,13.0,3046,4,1,4,606.0,124.0,Moreland,-37.7104,144.9088,Northern Metropolitan,8870,"-37.7104, 144.9088",St,5,12,60,1
2894,Glenroy,2,h,730000.0,S,Barry,2016-12-10,13.0,3046,2,1,1,705.0,115.0,Moreland,-37.706,144.9245,Northern Metropolitan,8870,"-37.706, 144.9245",Rd,5,12,66,1
2895,Glenroy,3,h,711500.0,S,Stockdale,2016-12-10,13.0,3046,3,1,3,667.0,81.0,Moreland,-37.7005,144.9185,Northern Metropolitan,8870,"-37.7005, 144.9185",St,5,12,66,1
2896,Glenroy,3,h,820000.0,VB,Nelson,2016-12-10,13.0,3046,3,2,4,805.0,126.0,Moreland,-37.708,144.9211,Northern Metropolitan,8870,"-37.708, 144.9211",St,5,12,46,1
2897,Glenroy,5,h,810000.0,S,Stockdale,2017-03-11,13.0,3046,5,4,4,695.0,176.0,Moreland,-37.7028,144.9377,Northern Metropolitan,8870,"-37.7028, 144.9377",St,5,3,67,1
2898,Glenroy,2,u,250000.0,SP,Barry,2016-11-12,13.0,3046,2,1,1,0.0,61.0,Moreland,-37.711,144.9178,Northern Metropolitan,8870,"-37.711, 144.9178",St,5,11,46,1
2899,Glenroy,3,t,460000.0,S,Eview,2016-11-12,13.0,3046,3,1,1,325.0,106.0,Moreland,-37.7001,144.9291,Northern Metropolitan,8870,"-37.7001, 144.9291",St,5,11,46,1
2900,Glenroy,3,h,793000.0,S,Eview,2016-11-12,13.0,3046,3,1,2,780.0,120.0,Moreland,-37.7,144.9427,Northern Metropolitan,8870,"-37.7, 144.9427",St,5,11,56,1
2901,Glenroy,2,u,340000.0,S,Nelson,2016-11-12,13.0,3046,2,1,1,0.0,74.0,Moreland,-37.7071,144.9176,Northern Metropolitan,8870,"-37.7071, 144.9176",Rd,5,11,46,1
2902,Glenroy,3,h,596000.0,S,Hodges,2016-11-12,13.0,3046,3,1,3,624.0,126.0,Moreland,-37.6967,144.9313,Northern Metropolitan,8870,"-37.6967, 144.9313",St,5,11,46,1
2903,Glenroy,3,h,447500.0,S,other,2016-10-15,13.0,3046,3,1,1,320.0,130.0,Moreland,-37.6949,144.9122,Northern Metropolitan,8870,"-37.6949, 144.9122",other,5,10,16,1
2904,Glenroy,3,h,588000.0,S,YPA,2016-10-15,13.0,3046,3,1,1,616.0,125.0,Moreland,-37.7029,144.9053,Northern Metropolitan,8870,"-37.7029, 144.9053",St,5,10,56,1
2905,Glenroy,3,h,420000.0,PI,Raine,2016-10-15,13.0,3046,3,1,2,0.0,96.0,Moreland,-37.7025,144.9504,Northern Metropolitan,8870,"-37.7025, 144.9504",St,5,10,56,1
2906,Glenroy,2,u,410000.0,SP,Brad,2016-10-15,13.0,3046,2,1,2,200.0,81.0,Moreland,-37.7002,144.9428,Northern Metropolitan,8870,"-37.7002, 144.9428",St,5,10,16,1
2907,Glenroy,3,h,688000.0,S,Stockdale,2016-10-15,13.0,3046,3,1,4,700.0,126.0,Moreland,-37.7022,144.924,Northern Metropolitan,8870,"-37.7022, 144.924",St,5,10,46,1
2908,Glenroy,3,h,612500.0,S,Stockdale,2016-10-15,13.0,3046,3,2,3,635.0,126.0,Moreland,-37.7006,144.9239,Northern Metropolitan,8870,"-37.7006, 144.9239",St,5,10,46,1
2909,Glenroy,3,h,525000.0,S,Brad,2016-04-16,13.0,3046,3,1,1,665.0,85.0,Moreland,-37.6966,144.9331,Northern Metropolitan,8870,"-37.6966, 144.9331",St,5,4,66,1
2910,Glenroy,3,h,703000.0,S,Eview,2016-09-17,13.0,3046,3,1,4,704.0,102.0,Moreland,-37.7021,144.9136,Northern Metropolitan,8870,"-37.7021, 144.9136",Gr,5,9,56,1
2911,Glenroy,4,t,608000.0,S,Raine,2016-09-17,13.0,3046,3,2,1,252.0,150.0,Moreland,-37.7006,144.9299,Northern Metropolitan,8870,"-37.7006, 144.9299",Rd,5,9,2,1
2912,Glenroy,5,h,705000.0,PI,Barry,2016-09-17,13.0,3046,5,3,2,612.0,126.0,Moreland,-37.7022,144.9054,Northern Metropolitan,8870,"-37.7022, 144.9054",St,5,9,46,1
2913,Glenroy,2,u,320500.0,S,Nelson,2016-09-17,13.0,3046,2,1,1,3056.0,126.0,Moreland,-37.7042,144.9214,Northern Metropolitan,8870,"-37.7042, 144.9214",St,5,9,46,1
2914,Glenroy,3,h,577000.0,S,Barry,2017-03-18,13.0,3046,3,1,2,706.0,126.0,Moreland,-37.7053,144.9372,Northern Metropolitan,8870,"-37.7053, 144.9372",St,5,3,47,1
2915,Glenroy,2,u,230000.0,PI,Raine,2017-03-18,13.0,3046,2,1,1,1996.0,126.0,Moreland,-37.702,144.9154,Northern Metropolitan,8870,"-37.702, 144.9154",Rd,5,3,47,1
2916,Glenroy,4,t,607000.0,S,YPA,2017-03-18,13.0,3046,4,3,2,0.0,131.0,Moreland,-37.7102,144.9112,Northern Metropolitan,8870,"-37.7102, 144.9112",St,5,3,3,1
2917,Glenroy,3,h,765500.0,S,Barry,2016-06-18,13.0,3046,3,2,2,780.0,180.0,Moreland,-37.6955,144.9389,Northern Metropolitan,8870,"-37.6955, 144.9389",St,5,6,46,1
2918,Glenroy,3,u,470000.0,SP,Barry,2016-06-18,13.0,3046,3,1,2,187.0,99.0,Moreland,-37.7098,144.9163,Northern Metropolitan,8870,"-37.7098, 144.9163",Rd,5,6,2,1
2919,Glenroy,3,u,482500.0,SP,Brad,2016-06-18,13.0,3046,3,1,1,265.0,126.0,Moreland,-37.7083,144.9158,Northern Metropolitan,8870,"-37.7083, 144.9158",St,5,6,21,1
2920,Glenroy,3,h,580000.0,S,Barry,2016-11-19,13.0,3046,3,1,2,650.0,142.0,Moreland,-37.7002,144.9408,Northern Metropolitan,8870,"-37.7002, 144.9408",St,5,11,56,1
2921,Glenroy,2,t,434500.0,S,Eview,2016-11-19,13.0,3046,2,1,1,125.0,126.0,Moreland,-37.7042,144.9211,Northern Metropolitan,8870,"-37.7042, 144.9211",St,5,11,41,1
2922,Glenroy,2,u,620250.0,S,Stockdale,2016-11-19,13.0,3046,2,1,2,253.0,91.0,Moreland,-37.7117,144.9135,Northern Metropolitan,8870,"-37.7117, 144.9135",St,5,11,4,1
2923,Glenroy,3,h,710000.0,S,Stockdale,2016-11-19,13.0,3046,3,1,1,796.0,104.0,Moreland,-37.6955,144.9253,Northern Metropolitan,8870,"-37.6955, 144.9253",St,5,11,56,1
2924,Glenroy,4,h,630000.0,S,Stockdale,2016-05-22,13.0,3046,3,1,2,630.0,130.0,Moreland,-37.7002,144.9232,Northern Metropolitan,8870,"-37.7002, 144.9232",St,6,5,56,1
2925,Glenroy,2,t,420000.0,SP,Stockdale,2016-05-22,13.0,3046,2,1,1,307.0,126.0,Moreland,-37.7117,144.9348,Northern Metropolitan,8870,"-37.7117, 144.9348",St,6,5,46,1
2926,Glenroy,3,h,600000.0,S,Stockdale,2016-05-22,13.0,3046,3,1,4,541.0,139.0,Moreland,-37.7051,144.9069,Northern Metropolitan,8870,"-37.7051, 144.9069",Dr,6,5,48,1
2927,Glenroy,3,t,550000.0,SP,Stockdale,2016-08-22,13.0,3046,3,2,2,212.0,129.0,Moreland,-37.7073,144.9277,Northern Metropolitan,8870,"-37.7073, 144.9277",St,0,8,6,0
2928,Glenroy,3,u,460000.0,S,Barry,2016-08-22,13.0,3046,3,2,1,190.0,126.0,Moreland,-37.6997,144.9367,Northern Metropolitan,8870,"-37.6997, 144.9367",St,0,8,46,0
2929,Glenroy,4,h,600000.0,SP,Stockdale,2016-04-23,13.0,3046,4,1,2,586.0,159.0,Moreland,-37.6975,144.9065,Northern Metropolitan,8870,"-37.6975, 144.9065",other,5,4,48,1
2930,Glenroy,4,h,1217500.0,S,Barry,2016-09-24,13.0,3046,4,3,2,693.0,192.0,Moreland,-37.7111,144.9275,Northern Metropolitan,8870,"-37.7111, 144.9275",Rd,5,9,2,1
2931,Glenroy,3,h,600000.0,SP,Barry,2016-09-24,13.0,3046,3,1,2,599.0,150.0,Moreland,-37.7009,144.9291,Northern Metropolitan,8870,"-37.7009, 144.9291",St,5,9,56,1
2932,Glenroy,3,h,570000.0,PI,Barry,2016-09-24,13.0,3046,3,2,2,585.0,146.0,Moreland,-37.6977,144.9071,Northern Metropolitan,8870,"-37.6977, 144.9071",other,5,9,41,1
2933,Glenroy,4,h,655000.0,SP,Stockdale,2016-09-24,13.0,3046,4,1,2,695.0,126.0,Moreland,-37.6985,144.9441,Northern Metropolitan,8870,"-37.6985, 144.9441",St,5,9,46,1
2934,Glenroy,3,h,500000.0,SP,Nelson,2017-02-25,13.0,3046,3,1,4,677.0,126.0,Moreland,-37.695,144.9271,Northern Metropolitan,8870,"-37.695, 144.9271",St,5,2,47,1
2935,Glenroy,3,h,762700.0,SP,Stockdale,2017-02-25,13.0,3046,3,1,4,597.0,100.0,Moreland,-37.7097,144.9351,Northern Metropolitan,8870,"-37.7097, 144.9351",St,5,2,57,1
2936,Glenroy,2,u,465000.0,S,YPA,2017-02-25,13.0,3046,2,1,1,176.0,89.0,Moreland,-37.7081,144.912,Northern Metropolitan,8870,"-37.7081, 144.912",Pde,5,2,5,1
2937,Glenroy,2,h,741250.0,S,Barry,2017-02-25,13.0,3046,2,1,1,668.0,88.0,Moreland,-37.7067,144.9331,Northern Metropolitan,8870,"-37.7067, 144.9331",Rd,5,2,62,1
2938,Glenroy,2,t,488500.0,S,Stockdale,2016-06-27,13.0,3046,2,2,1,190.0,2.0,Moreland,-37.7072,144.9241,Northern Metropolitan,8870,"-37.7072, 144.9241",St,0,6,46,0
2939,Glenroy,4,h,787500.0,S,Barry,2016-06-27,13.0,3046,4,2,2,650.0,126.0,Moreland,-37.7004,144.9411,Northern Metropolitan,8870,"-37.7004, 144.9411",St,0,6,46,0
2940,Glenroy,2,u,442000.0,S,Brad,2016-06-27,13.0,3046,3,1,1,245.0,126.0,Moreland,-37.7076,144.9097,Northern Metropolitan,8870,"-37.7076, 144.9097",St,0,6,46,0
2941,Glenroy,4,h,1000000.0,PI,Barry,2016-11-27,13.0,3046,4,2,8,977.0,304.0,Moreland,-37.7063,144.9273,Northern Metropolitan,8870,"-37.7063, 144.9273",Rd,6,11,81,1
2942,Glenroy,2,h,726335.0,S,Eview,2016-11-27,13.0,3046,2,1,2,590.0,126.0,Moreland,-37.7072,144.938,Northern Metropolitan,8870,"-37.7072, 144.938",Rd,6,11,46,1
2943,Glenroy,4,h,630000.0,S,Stockdale,2016-11-27,13.0,3046,4,2,2,602.0,180.0,Moreland,-37.7005,144.9258,Northern Metropolitan,8870,"-37.7005, 144.9258",St,6,11,66,1
2944,Glenroy,3,h,670000.0,S,Barry,2016-11-27,13.0,3046,3,1,3,705.0,135.0,Moreland,-37.6967,144.9116,Northern Metropolitan,8870,"-37.6967, 144.9116",St,6,11,66,1
2945,Glenroy,2,h,417000.0,S,Stockdale,2016-11-27,13.0,3046,2,1,1,172.0,77.0,Moreland,-37.7074,144.9086,Northern Metropolitan,8870,"-37.7074, 144.9086",St,6,11,3,1
2946,Glenroy,3,t,600000.0,VB,Nelson,2016-11-27,13.0,3046,3,1,2,258.0,143.0,Moreland,-37.7047,144.9087,Northern Metropolitan,8870,"-37.7047, 144.9087",St,6,11,15,1
2947,Glenroy,3,t,440000.0,SP,Nelson,2016-05-28,13.0,3046,3,2,1,215.0,121.0,Moreland,-37.6952,144.9256,Northern Metropolitan,8870,"-37.6952, 144.9256",St,5,5,6,1
2948,Glenroy,3,h,501000.0,SP,Raine,2016-05-28,13.0,3046,3,1,1,348.0,126.0,Moreland,-37.7119,144.9111,Northern Metropolitan,8870,"-37.7119, 144.9111",St,5,5,46,1
2949,Glenroy,3,h,660000.0,S,Barry,2016-08-28,13.0,3046,3,1,2,657.0,116.0,Moreland,-37.7019,144.9225,Northern Metropolitan,8870,"-37.7019, 144.9225",St,6,8,66,1
2950,Glenroy,3,h,722000.0,S,Stockdale,2016-08-28,13.0,3046,3,1,3,781.0,126.0,Moreland,-37.7048,144.9097,Northern Metropolitan,8870,"-37.7048, 144.9097",St,6,8,46,1
2951,Glenroy,2,h,270000.0,PI,Ray,2016-07-30,13.0,3046,2,1,1,155.0,155.0,Moreland,-37.6972,144.9239,Northern Metropolitan,8870,"-37.6972, 144.9239",Ct,5,7,16,1
2952,Glenroy,4,h,825000.0,S,Stockdale,2016-07-30,13.0,3046,4,2,4,768.0,194.0,Moreland,-37.6979,144.9377,Northern Metropolitan,8870,"-37.6979, 144.9377",St,5,7,46,1
2953,Glenroy,4,h,638000.0,S,Barry,2016-07-30,13.0,3046,4,2,1,624.0,258.0,Moreland,-37.6969,144.9334,Northern Metropolitan,8870,"-37.6969, 144.9334",St,5,7,11,1
2954,Gowanbrae,3,h,631000.0,S,Nelson,2016-09-03,13.6,3043,3,2,2,608.0,138.0,Moreland,-37.709,144.8925,Western Metropolitan,1071,"-37.709, 144.8925",Dr,5,9,15,1
2955,Gowanbrae,3,t,532000.0,S,Nelson,2016-09-03,13.6,3043,3,2,1,149.0,19.0,Moreland,-37.7068,144.8963,Western Metropolitan,1071,"-37.7068, 144.8963",other,5,9,11,1
2956,Gowanbrae,3,h,500000.0,S,Nelson,2017-03-04,13.6,3043,3,2,1,140.0,126.0,Moreland,-37.7071,144.8959,Western Metropolitan,1071,"-37.7071, 144.8959",other,5,3,47,1
2957,Gowanbrae,3,h,504000.0,S,Nelson,2016-08-06,13.6,3043,3,2,1,215.0,139.0,Moreland,-37.709,144.8964,Western Metropolitan,1071,"-37.709, 144.8964",other,5,8,12,1
2958,Gowanbrae,3,t,468000.0,S,Nelson,2016-05-07,13.6,3043,3,2,2,178.0,138.0,Moreland,-37.7087,144.8962,Western Metropolitan,1071,"-37.7087, 144.8962",other,5,5,16,1
2959,Gowanbrae,4,h,802500.0,S,Nelson,2016-11-12,13.6,3043,4,2,2,0.0,264.0,Moreland,-37.705,144.9004,Western Metropolitan,1071,"-37.705, 144.9004",Pl,5,11,11,1
2960,Gowanbrae,4,h,709000.0,PI,Nelson,2016-05-14,13.6,3043,4,2,2,453.0,213.0,Moreland,-37.7016,144.8974,Western Metropolitan,1071,"-37.7016, 144.8974",Ct,5,5,9,1
2961,Gowanbrae,3,h,700000.0,SP,Nelson,2016-04-16,13.6,3043,3,2,2,691.0,126.0,Moreland,-37.7089,144.8927,Western Metropolitan,1071,"-37.7089, 144.8927",Dr,5,4,46,1
2962,Gowanbrae,3,h,485000.0,S,Nelson,2016-04-16,13.6,3043,3,2,1,175.0,134.0,Moreland,-37.7076,144.8961,Western Metropolitan,1071,"-37.7076, 144.8961",other,5,4,12,1
2963,Gowanbrae,3,h,540000.0,VB,Brad,2016-11-19,13.6,3043,3,2,1,367.0,141.0,Moreland,-37.704,144.8989,Western Metropolitan,1071,"-37.704, 144.8989",Ct,5,11,8,1
2964,Gowanbrae,3,h,390000.0,PI,Nelson,2016-04-23,13.6,3043,3,2,1,158.0,136.0,Moreland,-37.7091,144.8958,Western Metropolitan,1071,"-37.7091, 144.8958",other,5,4,11,1
2965,Gowanbrae,4,h,800000.0,S,Nelson,2016-07-26,13.6,3043,4,2,2,719.0,251.0,Moreland,-37.7062,144.8978,Western Metropolitan,1071,"-37.7062, 144.8978",other,1,7,16,0
2966,Gowanbrae,3,h,525000.0,PI,Stockdale,2016-06-27,13.6,3043,3,2,1,223.0,126.0,Moreland,-37.704,144.8984,Western Metropolitan,1071,"-37.704, 144.8984",Ct,0,6,46,0
2967,Gowanbrae,4,h,740000.0,SP,Nelson,2016-06-27,13.6,3043,4,2,2,453.0,213.0,Moreland,-37.7016,144.8974,Western Metropolitan,1071,"-37.7016, 144.8974",Ct,0,6,9,0
2968,Hadfield,3,h,605000.0,PI,hockingstuart,2016-09-03,12.1,3046,3,1,2,597.0,116.0,Moreland,-37.711,144.9478,Northern Metropolitan,2606,"-37.711, 144.9478",St,5,9,56,1
2969,Hadfield,3,h,685500.0,SP,Brad,2016-09-03,12.1,3046,3,1,2,724.0,103.0,Moreland,-37.7076,144.9481,Northern Metropolitan,2606,"-37.7076, 144.9481",St,5,9,46,1
2970,Hadfield,2,h,610000.0,S,Eview,2016-12-03,12.1,3046,2,1,1,394.0,98.0,Moreland,-37.7153,144.9507,Northern Metropolitan,2606,"-37.7153, 144.9507",St,5,12,66,1
2971,Hadfield,3,h,630000.0,S,YPA,2016-12-03,12.1,3046,3,1,1,604.0,112.0,Moreland,-37.7124,144.9514,Northern Metropolitan,2606,"-37.7124, 144.9514",St,5,12,46,1
2972,Hadfield,4,h,870000.0,S,Barry,2016-12-03,12.1,3046,4,3,5,591.0,268.0,Moreland,-37.7127,144.9489,Northern Metropolitan,2606,"-37.7127, 144.9489",St,5,12,6,1
2973,Hadfield,3,h,810000.0,S,other,2017-03-04,12.1,3046,3,2,2,592.0,129.0,Moreland,-37.7149,144.9473,Northern Metropolitan,2606,"-37.7149, 144.9473",St,5,3,67,1
2974,Hadfield,3,h,840000.0,S,Barry,2017-03-04,12.1,3046,3,1,2,608.0,126.0,Moreland,-37.7114,144.9378,Northern Metropolitan,2606,"-37.7114, 144.9378",St,5,3,47,1
2975,Hadfield,5,h,585000.0,S,YPA,2016-06-04,12.1,3046,5,2,1,590.0,126.0,Moreland,-37.711,144.9481,Northern Metropolitan,2606,"-37.711, 144.9481",St,5,6,46,1
2976,Hadfield,4,h,772500.0,S,Stockdale,2016-06-04,12.1,3046,3,2,2,595.0,126.0,Moreland,-37.7116,144.9468,Northern Metropolitan,2606,"-37.7116, 144.9468",St,5,6,33,1
2977,Hadfield,3,u,465000.0,SP,Brad,2016-06-04,12.1,3046,3,1,1,225.0,126.0,Moreland,-37.7068,144.9467,Northern Metropolitan,2606,"-37.7068, 144.9467",St,5,6,11,1
2978,Hadfield,3,h,719000.0,S,Eview,2016-10-08,12.1,3046,3,1,4,692.0,126.0,Moreland,-37.7084,144.9412,Northern Metropolitan,2606,"-37.7084, 144.9412",St,5,10,36,1
2979,Hadfield,2,u,487000.0,SP,other,2016-09-10,12.1,3046,2,1,2,198.0,96.0,Moreland,-37.7132,144.9488,Northern Metropolitan,2606,"-37.7132, 144.9488",St,5,9,6,1
2980,Hadfield,4,h,700000.0,S,Barry,2016-09-10,12.1,3046,2,2,2,700.0,168.0,Moreland,-37.7056,144.9384,Northern Metropolitan,2606,"-37.7056, 144.9384",St,5,9,66,1
2981,Hadfield,4,h,600500.0,S,YPA,2016-09-10,12.1,3046,4,2,1,462.0,161.0,Moreland,-37.7062,144.9387,Northern Metropolitan,2606,"-37.7062, 144.9387",St,5,9,46,1
2982,Hadfield,3,h,730000.0,S,Barry,2016-12-10,12.1,3046,3,1,2,570.0,134.0,Moreland,-37.7106,144.9491,Northern Metropolitan,2606,"-37.7106, 144.9491",St,5,12,46,1
2983,Hadfield,3,h,800000.0,S,Stockdale,2016-12-10,12.1,3046,3,2,2,565.0,116.0,Moreland,-37.7094,144.9377,Northern Metropolitan,2606,"-37.7094, 144.9377",St,5,12,56,1
2984,Hadfield,4,h,918000.0,S,Brad,2017-02-11,12.1,3046,4,2,2,763.0,126.0,Moreland,-37.7123,144.9426,Northern Metropolitan,2606,"-37.7123, 144.9426",St,5,2,47,1
2985,Hadfield,3,t,750000.0,S,Stockdale,2016-06-12,12.1,3046,3,2,2,301.0,251.0,Moreland,-37.715,144.9475,Northern Metropolitan,2606,"-37.715, 144.9475",St,6,6,5,1
2986,Hadfield,3,h,740000.0,S,Barry,2016-11-12,12.1,3046,3,1,1,568.0,115.0,Moreland,-37.7077,144.9438,Northern Metropolitan,2606,"-37.7077, 144.9438",St,5,11,56,1
2987,Hadfield,3,h,721000.0,S,Brad,2016-11-12,12.1,3046,3,1,3,539.0,126.0,Moreland,-37.7098,144.9446,Northern Metropolitan,2606,"-37.7098, 144.9446",St,5,11,56,1
2988,Hadfield,3,h,646000.0,S,YPA,2016-11-12,12.1,3046,3,1,2,574.0,106.0,Moreland,-37.7157,144.9507,Northern Metropolitan,2606,"-37.7157, 144.9507",St,5,11,46,1
2989,Hadfield,3,h,545000.0,S,Raine,2016-11-12,12.1,3046,3,2,3,230.0,113.0,Moreland,-37.7073,144.9486,Northern Metropolitan,2606,"-37.7073, 144.9486",St,5,11,16,1
2990,Hadfield,3,h,770000.0,S,Stockdale,2016-11-12,12.1,3046,3,1,2,700.0,126.0,Moreland,-37.705,144.9469,Northern Metropolitan,2606,"-37.705, 144.9469",St,5,11,46,1
2991,Hadfield,4,h,777000.0,S,Eview,2016-08-13,12.1,3046,3,1,2,700.0,176.0,Moreland,-37.704,144.9399,Northern Metropolitan,2606,"-37.704, 144.9399",St,5,8,56,1
2992,Hadfield,2,h,722000.0,S,Stockdale,2016-08-13,12.1,3046,3,3,1,580.0,103.0,Moreland,-37.7098,144.9424,Northern Metropolitan,2606,"-37.7098, 144.9424",St,5,8,66,1
2993,Hadfield,2,h,545000.0,SP,Stockdale,2016-05-14,12.1,3046,2,1,3,591.0,102.0,Moreland,-37.7128,144.9471,Northern Metropolitan,2606,"-37.7128, 144.9471",St,5,5,56,1
2994,Hadfield,3,t,510000.0,PI,Raine,2016-04-16,12.1,3046,3,2,2,234.0,115.0,Moreland,-37.707,144.9411,Northern Metropolitan,2606,"-37.707, 144.9411",St,5,4,4,1
2995,Hadfield,2,h,542500.0,S,Ray,2016-09-17,12.1,3046,2,1,1,359.0,126.0,Moreland,-37.7133,144.9436,Northern Metropolitan,2606,"-37.7133, 144.9436",St,5,9,56,1
2996,Hadfield,3,h,631500.0,S,Stockdale,2016-06-18,12.1,3046,4,1,3,593.0,95.0,Moreland,-37.7133,144.947,Northern Metropolitan,2606,"-37.7133, 144.947",St,5,6,51,1
2997,Hadfield,4,h,750074.0,SP,Eview,2016-11-19,12.1,3046,4,2,1,302.0,126.0,Moreland,-37.7149,144.9474,Northern Metropolitan,2606,"-37.7149, 144.9474",St,5,11,46,1
2998,Hadfield,3,h,591000.0,S,Brad,2016-05-22,12.1,3046,3,1,1,557.0,126.0,Moreland,-37.7079,144.9432,Northern Metropolitan,2606,"-37.7079, 144.9432",St,6,5,46,1
2999,Hadfield,3,h,550000.0,SP,Brad,2016-05-22,12.1,3046,3,1,3,610.0,142.0,Moreland,-37.7107,144.9419,Northern Metropolitan,2606,"-37.7107, 144.9419",St,6,5,56,1
3000,Hadfield,2,h,330000.0,VB,Stockdale,2016-05-22,12.1,3046,2,1,1,249.0,2.0,Moreland,-37.714,144.939,Northern Metropolitan,2606,"-37.714, 144.939",St,6,5,46,1
3001,Hadfield,5,h,800000.0,VB,YPA,2016-04-23,12.1,3046,5,2,1,808.0,126.0,Moreland,-37.7091,144.9491,Northern Metropolitan,2606,"-37.7091, 144.9491",Ct,5,4,46,1
3002,Hadfield,3,h,725000.0,S,Brad,2016-09-24,12.1,3046,3,2,4,560.0,126.0,Moreland,-37.7136,144.9374,Northern Metropolitan,2606,"-37.7136, 144.9374",St,5,9,46,1
